id,name,price,keyfeatures,specs,url,warranty,emi,subtitle,rating,num_review,offers,insertdate,inserttime
1169,"'Apple iPhone 6S Plus'","Rs. 49,999",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 16 GB ROM"", ""Talk Time"": ""24 hrs (3G)"", ""Network Type"": ""4G, 3G"", ""Type"": ""Li-Ion, 2750 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Camera",http://www.flipkart.com/apple-iphone-6s-plus/p/itmeby3v49xd2f3y?pid=MOBEBY3WJBHTTFHU&ref=L%3A-7026805971646855008&srno=p_18&query=apple&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1170,"'Apple iPhone 6S'","Rs. 44,899",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 16 GB ROM"", ""Talk Time"": ""14 hrs (3G)"", ""Network Type"": ""4G, 3G, 2G"", ""Type"": ""Li-Ion, 1715 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Ca",http://www.flipkart.com/apple-iphone-6s/p/itmebysga78az3qh?pid=MOBEBY3VQTRGAJGG&ref=L%3A-7026805971646855008&srno=p_19&query=apple&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1171,"'Apple iPhone 6S Plus'","Rs. 49,999",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 16 GB ROM"", ""Talk Time"": ""24 hrs (3G)"", ""Network Type"": ""4G, 3G"", ""Type"": ""Li-Ion, 2750 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Camera",http://www.flipkart.com/apple-iphone-6s-plus/p/itmebysggxtbyupw?pid=MOBEBY3VXTHDJTUV&ref=L%3A-7026805971646855008&srno=p_20&query=apple&otracker=from-search,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1172,"'Apple iPhone 5S'","Rs. 20,190",{},"{""Flash"": ""Dual LED"", ""In the Box"": ""1 Handset, 1 Set of EarPods, 1 Lightning to USB Cable, 1 USB Power Adapter"", ""Video Player"": ""Yes, Supports H.264, MP4, M4V, MOV, Full HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""<div class=\""dummy-content\"">\n                                                    App Store, iPhoto, iMovie, Keynote, Pages, iBooks, Numbers, iTunes U, Podcasts, Find My iPhone, Find My Friends, iTunes Festival, Weather, Newsstand, Face Time, Stocks, Trailers, Siri, iCloud, Business, Education, Entertainment, Family and Kids, Finance, Food and Drink, Health and Fitness, Lifestyle...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</div>\n<div class=\""fk-hidden\"">App Store, iPhoto, iMovie, Keynote, Pages, iBooks, Numbers, iTun",http://www.flipkart.com/apple-iphone-5s/p/itme8ra4f4twtsva?pid=MOBDPPZZPXVDJHSQ&ref=L%3A-3168019189677340770&srno=p_1&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1173,"'Apple iPhone 5S'","Rs. 18,699",{},"{""Flash"": ""Dual LED"", ""In the Box"": ""1 Handset, 1 Set of EarPods, 1 Lightning to USB Cable, 1 USB Power Adapter"", ""Video Player"": ""Yes, Supports H.264, MOV, M4V, MP4, Full HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""<div class=\""dummy-content\"">\n                                                    App Store, iPhoto, iMovie, Keynote, Pages, iBooks, Numbers, iTunes U, Podcasts, Find My iPhone, Find My Friends, iTunes Festival, Weather, Newsstand, Face Time, Stocks, Trailers, Siri, iCloud, Business, Education, Entertainment, Family and Kids, Finance, Food and Drink, Health and Fitness, Lifestyle...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</div>\n<div class=\""fk-hidden\"">App Store, iPhoto, iMovie, Keynote, Pages, iBooks, Numbers, iTun",http://www.flipkart.com/apple-iphone-5s/p/itme8ra4f4twtsva?pid=MOBDPPZZVUJRG582&ref=L%3A-3168019189677340770&srno=p_2&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1174,"'Apple iPhone 6S'","Rs. 53,537",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""64 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 64 GB ROM"", ""Talk Time"": ""14 hrs (3G)"", ""Network Type"": ""4G, 3G, 2G"", ""Type"": ""Li-Ion, 1715 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Ca",http://www.flipkart.com/apple-iphone-6s/p/itmeby3vdbfypzhj?pid=MOBEBY3VECD4BVVH&ref=L%3A-3168019189677340770&srno=p_3&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1175,"'Apple iPhone 6'","Rs. 33,000",{},"{""GPRS"": ""Yes"", ""In the Box"": ""Handset, Lightening Charger, Quick Start Guide, Data Cable, Headphone"", ""Video Player"": ""Yes, Supports H.264, MPEG4, PCM, AAC-LC, M4V, MOV, MJPEG, MP4, AVI, Full HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, Face Time, Passbook, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, News Stand, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Cen"", ""Memory"": ""16 GB ROM"", ""Network Type"": ""3G"", ""Type"": ""Li-Ion"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Camera"": ""Yes, 8 MP"", ""Brand"": ""Apple"", ""Audio Jack"": ""3.5 mm"", ""Talk Time"": ""14 hrs (3G)"", ""Model Name"": ""iPhone 6"", ""Internet Features"": ""Email"", ""Sensors"": ""Ambient Light Sensor, Proximity Sensor, Three-axis Gyro Sensor,",http://www.flipkart.com/apple-iphone-6/p/itme8dvfeuxxbm4r?pid=MOBEYHZ2YAXZMF2J&ref=L%3A-3168019189677340770&srno=p_4&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1176,"'Apple iPhone 6S'","Rs. 40,499",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 16 GB ROM"", ""Talk Time"": ""14 hrs (3G)"", ""Network Type"": ""4G, 3G"", ""Type"": ""Li-Ion, 1715 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Camera",http://www.flipkart.com/apple-iphone-6s/p/itmebysgqqaranas?pid=MOBEBY3VG2Z2HVGJ&ref=L%3A-3168019189677340770&srno=p_5&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1177,"'Apple iPhone 6S'","Rs. 58,390",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""64 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 64 GB ROM"", ""Talk Time"": ""14 hrs (3G)"", ""Network Type"": ""4G, 3G"", ""Type"": ""Li-Ion, 1715 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Camera",http://www.flipkart.com/apple-iphone-6s/p/itmebysgqertms7g?pid=MOBEBY3V6HYJHTUB&ref=L%3A-3168019189677340770&srno=p_6&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1178,"'Apple iPhone 6'","Rs. 33,499",{},"{""GPRS"": ""Yes"", ""In the Box"": ""Handset, Lightening Charger, Quick Start Guide, Data Cable, Headphone"", ""Video Player"": ""Yes, Supports H.264, AAC-LC, MOV, M4V, MP4, AVI, MPEG4, MJPEG, PCM, Full HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, Face Time, Passbook, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, News Stand, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Cen"", ""Memory"": ""1 GB RAM"", ""Talk Time"": ""14 hrs (3G)"", ""Network Type"": ""4G, 3G"", ""Type"": ""Li-Ion"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Camera"": ""Yes, 8 MP"", ""Brand"": ""Apple"", ""Audio Jack"": ""3.5 mm"", ""Warranty Summary"": ""1 year manufacturer warranty for Phone and for in the box accessories"", ""Model ID"": ""A1586"", ""Internet Feat",http://www.flipkart.com/apple-iphone-6/p/itme8dvfeuxxbm4r?pid=MOBEYHZ2NUZGCHKN&ref=L%3A-3168019189677340770&srno=p_7&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1179,"'Apple iPhone 5S'","Rs. 25,765",{},"{""Flash"": ""Dual LED"", ""In the Box"": ""1 Handset, 1 Set of EarPods, 1 Lightning to USB Cable, 1 USB Power Adapter"", ""Video Player"": ""Yes, Supports MOV, H.264, MP4, M4V, Full HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""32 GB"", ""Important Apps"": ""<div class=\""dummy-content\"">\n                                                    App Store, iPhoto, iMovie, Keynote, Pages, iBooks, Numbers, iTunes U, Podcasts, Find My iPhone, Find My Friends, iTunes Festival, Weather, Newsstand, Face Time, Stocks, Trailers, Siri, iCloud, Business, Education, Entertainment, Family and Kids, Finance, Food and Drink, Health and Fitness, Lifestyle...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</div>\n<div class=\""fk-hidden\"">App Store, iPhoto, iMovie, Keynote, Pages, iBooks, Numbers, iTun",http://www.flipkart.com/apple-iphone-5s/p/itme8ms8gvttwhev?pid=MOBDPPZZXGKPFZN3&ref=L%3A-3168019189677340770&srno=p_8&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1180,"'Apple iPhone 6S'","Rs. 41,499",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 16 GB ROM"", ""Talk Time"": ""14 hrs (3G)"", ""Network Type"": ""4G, 3G, 2G"", ""Type"": ""Li-Ion, 1715 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Ca",http://www.flipkart.com/apple-iphone-6s/p/itmebysgrshyyfbg?pid=MOBEBY3VQC5F6AM4&ref=L%3A-3168019189677340770&srno=p_9&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1181,"'Apple iPod MKMG2HN/A 2 GB'","Rs. 2,999",{},"{""Model ID"": ""MKMG2HN/A"", ""Color"": ""Silver"", ""Brand"": ""Apple"", ""Display Size"": ""0 inch"", ""Warranty Summary"": ""One Year Manufacturing Limited Warranty"", ""Memory Size"": ""2 GB"", ""Not Covered in Warranty"": ""This warranty does not cover any physical, accidental or liquid damage."", ""Model Name"": ""Shuffle"", ""Warranty Service Type"": ""Customer needs to go to the nearest authorised service center."", ""Audio File Format"": ""AAC"", ""Audio Playback Time"": ""15 hr"", ""Type"": ""iPod"", ""Covered in Warranty"": ""Warranty of the product is limited to manufacturing defects only"", ""Sales Package"": ""iPod shuffle, Apple Earphones, iPod shuffle USB Cable, Quick Start guide""}",http://www.flipkart.com/apple-ipod-mkmg2hn-a-2-gb/p/itmea8vku2ujzmum?pid=AUDEA8VKC6JHYRQV&ref=L%3A-3168019189677340770&srno=p_10&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1182,"'Apple iPod Shuffle 2 GB'","Rs. 2,999",{},"{""Model ID"": ""Shuffle"", ""Color"": ""Space Grey"", ""Brand"": ""Apple"", ""Display Size"": ""0 inch"", ""Warranty Summary"": ""One Year Manufacturing Limited Warranty"", ""Memory Size"": ""2 GB"", ""Not Covered in Warranty"": ""This warranty does not cover any physical, accidental or liquid damage."", ""Model Name"": ""Shuffle"", ""Warranty Service Type"": ""Customer needs to go to the nearest authorised service center."", ""Audio File Format"": ""AAC"", ""Audio Playback Time"": ""15 hr"", ""Type"": ""iPod"", ""Covered in Warranty"": ""Warranty of the product is limited to manufacturing defects only"", ""Sales Package"": ""iPod shuffle, Apple Earphones, iPod shuffle USB Cable, Quick Start guide""}",http://www.flipkart.com/apple-ipod-shuffle-2-gb/p/itmegtdfbzh8gge3?pid=AUDEA8VKHXZ4RZCY&ref=L%3A-3168019189677340770&srno=p_11&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1183,"'Binatone The Brick Power Edition / The Brick XL Phone'","Rs. 2,121",{},"{""OS"": ""Propreitory v1 (Anna)"", ""Model ID"": ""Brick"", ""SIM Type"": ""Single Sim, (Yes)"", ""Processor"": ""600 MHz + Yes, Single Core"", ""Phone Book Memory"": ""Yes, 300"", ""Handset Color"": ""White"", ""Memory"": ""32 MB RAM"", ""Network Type"": ""2G"", ""Type"": ""2000 mAh"", ""FM"": ""Yes"", ""Call Features"": ""Hands Free, Call Timer"", ""Keypad"": ""Yes"", ""Rear Camera"": ""0 MP"", ""Resolution"": ""160 x 128 pixel Pixels"", ""Covered in Warranty"": ""Warranty of the product is limited to manufacturing defects only"", ""Bluetooth"": ""Yes"", ""Warranty Summary"": ""1 Year domestic Manufacturer Warranty"", ""Not Covered in Warranty"": ""Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear."", ""Model Name"": ""The Brick Power Edition / The Brick XL Phone"", ""Warranty Service Type"": ""Authorised Service Center"", ""Call Memory"": ""Yes"", ""SIM Size"": ""Normal SIM"", ""Brand"": ""Binatone"", ""Size"": ""1.8 inch""}",http://www.flipkart.com/binatone-brick-power-xl-phone/p/itme8q49fks6m8ff?pid=MOBE8Q49BNH6XH86&ref=L%3A-3168019189677340770&srno=p_12&query=apple&otracker=from-search,"1 Year domestic Manufacturer Warranty",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1184,"'Apple MD827ZM/B In-the-ear Headset with Remote and Mic'","Rs. 1,599",{},"{""In Sales Package"": ""Apple EarPods with Remote and Mic, Storage and Travel Case"", ""Headset Design"": ""Ear Clip"", ""Color"": ""White"", ""Noise Cancellation Headphones"": ""No"", ""Brand"": ""Apple"", ""Bluetooth"": ""No"", ""Other Control Features"": ""Control Music and Video Playback"", ""Compatible Devices"": ""Mobile"", ""Music Controls"": ""Volume up/down, Play/Pause, Stop"", ""Warranty Summary"": ""1 Year Manufacturer Warranty."", ""Type of Headset"": ""In the Ear"", ""Noise Cancellation Mircrophone"": ""No"", ""Model ID"": ""MD827ZM/B"", ""Microphone Type"": ""Built-in-Microphone"", ""Call Controls"": ""Answer and End Call"", ""Wired/Wireless"": ""Wired""}",http://www.flipkart.com/apple-md827zm-b-in-the-ear-headset-remote-mic/p/itmdfqwy46wwdqdn?pid=ACCDFQWQZJ3MB4MT&ref=L%3A-3168019189677340770&srno=p_13&query=apple&otracker=from-search,"1 Year domestic Manufacturer Warranty",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1185,"'Apple iPhone 5S'","Rs. 25,843",{},"{""Flash"": ""Dual LED"", ""In the Box"": ""1 Handset, 1 Set of EarPods, 1 Lightning to USB Cable, 1 USB Power Adapter"", ""Video Player"": ""Yes, Supports M4V, H.264, MP4, MOV, Full HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""32 GB"", ""Important Apps"": ""<div class=\""dummy-content\"">\n                                                    App Store, iPhoto, iMovie, Keynote, Pages, iBooks, Numbers, iTunes U, Podcasts, Find My iPhone, Find My Friends, iTunes Festival, Weather, Newsstand, Face Time, Stocks, Trailers, Siri, iCloud, Business, Education, Entertainment, Family and Kids, Finance, Food and Drink, Health and Fitness, Lifestyle...<a href=\""javascript:void(0);\"" onclick=\""$(this).parents('.dummy-content').hide();$(this).parents('.dummy-content').next().show();return false;\"">View More</a>\n</div>\n<div class=\""fk-hidden\"">App Store, iPhoto, iMovie, Keynote, Pages, iBooks, Numbers, iTun",http://www.flipkart.com/apple-iphone-5s/p/itme8mrumyn4mr8y?pid=MOBDPPZZMY4DF4YH&ref=L%3A-3168019189677340770&srno=p_14&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1186,"'Apple iPhone 6S'","Rs. 40,499",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 16 GB ROM"", ""Talk Time"": ""14 hrs (3G)"", ""Network Type"": ""4G, 3G, 2G"", ""Type"": ""Li-Ion, 1715 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Loudspeaker"", ""Form"": ""Bar"", ""USB Connectivity"": ""Yes"", ""Rear Ca",http://www.flipkart.com/apple-iphone-6s/p/itmebysgupjepunx?pid=MOBEBY3VRK2MSPMQ&ref=L%3A-3168019189677340770&srno=p_15&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1187,"'Apple iPhone 6S Plus'","Rs. 49,999",{},"{""GPRS"": ""Yes"", ""Java"": ""No"", ""Removable Battery"": ""No"", ""Video Calling"": ""Yes"", ""In the Box"": ""Handset, Apple EarPods with Remote and Mic, Lightning to USB Cable, USB Power Adapter, SIM Slot Remover Tool"", ""Video Player"": ""Yes, Supports H.264, MP4, MOV, M4V, AAC-LC, MPEG4, AVI, MJPEG, PCM, Full HD, 4K - Ultra HD"", ""Business Features"": ""Document Viewer, Microsoft Word, Microsoft Excel, Microsoft PowerPoint, PDF, PPT, PPTX, XLS, XLSX, TXT, DOC, DOCX"", ""Internal"": ""16 GB"", ""Important Apps"": ""Health, FaceTime, iTunes Store, App Store, iBooks, Game Center, Weather, Voice Memos, Stocks, Podcasts, iMovie, Pages, Keynote, Numbers, iTunes U, Garage Band, Remote, Find My iPhone, Find My Friends, Air Drop, Air Play, Control Centre, iCloud Drive, Notification Centre, Siri"", ""Memory"": ""2 GB RAM, 16 GB ROM"", ""Talk Time"": ""24 hrs (3G)"", ""Network Type"": ""4G, 3G, 2G"", ""Type"": ""Li-Ion, 2750 mAh"", ""Supported Languages"": ""Multi-language Support"", ""Call Features"": ""Hands Free, Loudspeaker"", ""Form"": ""Bar"",",http://www.flipkart.com/apple-iphone-6s-plus/p/itmebysggwdvyytm?pid=MOBEBY3VR4DUEPUJ&ref=L%3A-3168019189677340770&srno=p_16&query=apple&otracker=from-search,"1 year manufacturer warranty for Phone and 6 months warranty for in the box accessories",NULL,NULL,NULL,NULL,NULL,NULL,NULL
